194 18 3
194 10 12
194 20 1
194 17 7
194 14 4
194 9 3
194 8 18
194 4 18
194 19 1
195 1 10
195 18 11
195 1 8
195 12 11
195 7 8
195 15 4
195 1 6
195 13 12
195 20 4
195 20 6
196 18 13
196 11 17
196 10 19
196 16 15
196 19 13
196 9 4
196 11 1
196 12 7
196 11 18
196 14 19
196 16 5
196 15 13
196 10 17
196 16 8
196 10 6
196 16 7
196 16 9
196 20 6
196 15 13
197 11 9
197 11 16
197 8 4
197 20 3
197 8 7
197 13 16
197 2 13
197 6 10
197 8 11
197 11 5
198 11 7
198 5 2
198 4 2
198 18 20
198 16 18
198 11 6
198 15 4
198 7 2
198 7 20
198 10 7
199 9 3
199 4 18
199 11 13
199 15 5
199 1 3
199 19 17
199 1 13
199 20 16
199 9 3
199 3 5
200 19 8
200 2 19
200 11 2
200 2 1
200 16 20
200 3 8
200 11 6
200 19 18
200 13 2
200 12 7
201 15 2
201 10 18
201 15 7
201 17 4
201 7 2
201 6 8
201 12 1
201 2 8
201 17 16
201 14 19
202 15 9
202 6 2
202 18 9
202 11 17
202 1 5
202 11 9
202 14 15
202 7 6
202 18 7
202 12 6
202 8 2
202 14 5
202 17 6
202 6 20
202 3 5
203 5 4
203 12 16
203 8 4
203 1 3
203 8 2
203 3 17
203 14 13
203 17 7
203 14 8
203 10 11
203 16 2
203 18 5
203 2 4
203 4 12
204 1 18
204 9 5
204 13 11
204 16 1
204 1 19
204 8 20
204 10 19
204 16 20
204 20 18
204 20 4
205 5 4
205 2 19
205 5 20
205 15 3
205 7 6
205 7 3
205 11 15
205 5 19
205 7 3
205 12 20
205 10 14
205 1 13
205 8 10
205 7 6
205 5 9
206 17 13
206 9 1
206 17 13
206 17 3
206 12 3
206 14 19
206 14 2
206 20 16
206 5 13
206 15 10
207 6 4
207 6 10
207 19 2
207 3 15
207 1 9
207 8 14
207 11 14
207 13 1
207 17 18
207 5 3
208 1 8
208 2 17
208 9 3
208 6 15
208 2 19
208 14 2
208 4 14
208 1 17
208 2 13
208 4 19
209 19 2
209 10 1
209 10 18
209 12 9
209 11 18
209 10 13
209 19 10
209 19 11
209 1 14
209 10 4
210 13 17
210 20 15
210 20 6
210 15 7
210 12 3
210 6 14
210 11 3
210 4 3
210 6 9
210 12 6
211 2 6
211 4 6
211 18 16
211 20 2
211 4 1
211 19 1
211 18 1
211 13 16
211 5 1
211 12 3
212 7 5
212 19 20
212 3 8
212 17 7
212 4 14
212 12 6
212 17 15
212 17 18
212 17 8
212 8 18
213 2 6
213 5 12
213 2 15
213 9 4
213 20 19
213 6 11
213 3 10
213 2 13
213 17 20
213 6 12
214 12 16
214 10 16
214 11 9
214 6 4
214 6 19
214 14 2
214 10 14
214 11 15
214 12 7
214 7 10
215 11 8
215 12 19
215 11 6
215 10 15
215 15 6
215 10 5
215 2 20
215 19 4
215 3 4
215 10 17
216 19 4
216 15 16
216 16 5
216 3 15
216 11 20
216 8 18
216 19 10
216 9 17
216 17 20
216 9 20
217 5 8
217 18 4
217 19 7
217 13 1
217 12 4
217 20 1
217 15 7
217 10 6
217 5 1
217 13 2
217 11 8
217 12 4
217 5 17
217 12 2
217 10 16
217 5 1
217 9 3
217 14 3
217 12 17
217 13 4
218 18 14
218 11 12
218 3 7
218 6 3
218 2 7
218 3 15
218 10 14
218 16 17
218 20 19
218 17 15
218 1 10
218 4 19
219 6 9
219 9 1
219 6 1
219 9 19
219 12 2
219 1 8
219 3 19
219 5 16
219 18 4
219 1 2
219 13 14
219 15 10
219 6 7
219 12 10
220 13 6
220 7 9
220 16 20
220 13 9
220 7 8
220 13 4
220 20 19
220 4 19
220 11 3
220 12 10
221 8 19
221 13 18
221 9 10
221 13 17
221 20 17
221 7 8
221 8 14
221 6 10
221 12 6
221 6 4
221 11 5
221 12 5
221 9 13
221 7 19
221 6 16
221 11 15
221 20 14
221 19 18
221 20 16
221 10 15
222 13 17
222 19 4
222 10 4
222 3 15
222 3 4
222 3 19
222 3 17
222 5 1
222 19 1
222 9 1
223 17 4
223 16 19
223 8 9
223 13 11
223 2 17
223 13 7
223 17 19
223 7 18
223 14 5
223 18 17
224 10 15
224 1 6
224 1 7
224 14 2
224 11 6
224 7 5
224 19 9
224 3 6
224 20 8
224 17 2
224 3 20
224 20 13
224 2 5
224 4 6
224 12 9
224 1 7
224 19 5
224 17 7
224 1 14
225 17 4
225 2 19
225 8 3
225 20 2
225 2 14
225 20 18
225 11 13
225 10 5
225 6 1
225 1 9
226 7 9
226 10 18
226 20 19
226 7 3
226 13 20
226 15 18
226 19 17
226 14 9
226 9 17
226 1 13
226 13 15
226 8 18
227 15 18
227 5 16
227 8 3
227 13 11
227 20 18
227 14 6
227 19 3
227 20 17
227 18 3
227 7 9
228 19 10
228 18 9
228 4 7
228 18 14
228 18 1
228 11 7
228 19 6
228 15 13
228 7 16
228 4 6
229 15 1
229 19 2
229 15 9
229 3 4
229 9 16
229 18 7
229 18 2
229 5 2
229 13 1
229 12 8
230 3 2
230 17 11
230 10 4
230 15 5
230 9 2
230 5 4
230 8 14
230 13 5
230 19 14
230 5 14
231 7 6
231 12 19
231 12 5
231 19 1
231 16 1
231 17 9
231 18 7
231 11 18
231 10 4
231 5 9
232 19 4
232 16 8
232 7 5
232 2 4
232 10 20
232 15 18
232 11 20
232 16 17
232 16 19
232 12 17
233 7 20
233 16 6
233 10 15
233 7 4
233 15 14
233 3 13
233 9 1
233 4 5
233 11 14
233 13 18
234 9 5
234 2 16
234 8 1
234 10 20
234 8 4
234 8 15
234 15 4
234 3 14
234 20 7
234 17 12
235 12 16
235 18 16
235 11 9
235 10 5
235 17 10
235 18 9
235 4 19
235 15 14
235 1 13
235 7 9
236 11 9
236 10 5
236 4 8
236 6 5
236 20 10
236 17 5
236 9 4
236 9 1
236 15 19
236 20 4
237 17 4
237 13 8
237 12 3
237 10 13
237 15 12
237 13 4
237 17 2
237 12 4
237 2 6
237 12 18
237 13 3
237 15 13
237 18 2
237 2 6
237 12 9
237 20 2
237 12 10
237 11 16
237 5 14
237 14 16
238 16 1
238 11 17
238 5 1
238 16 5
238 3 8
238 14 2
238 7 2
238 12 6
238 2 1
238 18 2
239 3 15
239 13 9
239 20 10
239 14 9
239 1 4
239 12 1
239 1 18
239 14 4
239 13 2
239 20 12
239 6 15
239 5 2
239 13 1
239 20 2
240 2 3
240 3 5
240 13 17
240 4 18
240 12 2
240 16 17
240 12 6
240 12 9
240 20 6
240 10 1
241 17 18
241 18 5
241 5 12
241 4 11
241 13 19
241 9 8
241 11 13
241 7 13
241 3 19
241 14 12
241 9 20
241 8 18
241 19 3
241 16 1
241 8 5
241 12 11
241 6 13
241 4 17
241 17 10
241 3 5
242 2 6
242 18 13
242 10 13
242 11 13
242 3 7
242 20 17
242 19 7
242 6 10
242 6 9
242 4 13
243 11 20
243 3 20
243 5 12
243 5 20
243 8 16
243 1 14
243 5 13
243 2 18
243 2 5
243 1 6
243 9 17
243 13 14
243 6 4
244 12 11
244 4 8
244 4 16
244 9 20
244 6 1
244 7 11
244 10 7
244 12 7
244 2 4
244 4 7
244 19 1
244 11 15
244 8 12
244 13 6
244 14 17
244 2 20
244 20 6
244 13 15
244 4 11
245 4 5
245 9 5
245 17 3
245 1 3
245 7 17
245 9 2
245 10 3
245 17 16
245 10 5
245 19 14
246 19 5
246 20 5
246 1 20
246 18 5
246 3 6
246 11 4
246 14 10
246 11 19
246 12 7
246 8 17
247 7 6
247 3 8
247 4 1
247 18 20
247 1 3
247 11 18
247 14 9
247 14 4
247 12 2
247 17 20
248 5 18
248 4 18
248 20 5
248 20 2
248 19 3
248 13 15
248 10 15
248 7 9
248 5 10
248 5 11
249 10 5
249 16 14
249 12 14
249 17 14
249 20 5
249 15 17
249 6 16
249 13 8
249 12 18
249 13 5
250 4 17
250 17 13
250 7 20
250 4 14
250 7 14
250 12 11
250 2 15
250 15 12
250 3 14
250 6 8
251 15 3
251 17 2
251 16 18
251 11 10
251 11 5
251 19 6
251 17 6
251 9 7
251 12 10
251 3 5
252 14 20
252 18 5
252 14 16
252 10 5
252 4 5
252 20 19
252 6 5
252 13 8
252 1 10
252 12 16
253 11 17
253 15 5
253 10 9
253 6 20
253 6 15
253 18 2
253 14 10
253 3 7
253 3 13
253 14 4
253 19 5
253 6 2
253 17 3
253 3 15
253 17 7
253 20 17
253 14 4
253 6 15
253 10 3
253 10 4
254 9 4
254 13 4
254 17 7
254 14 4
254 14 16
254 1 18
254 14 8
254 11 19
254 1 9
254 1 10
255 8 10
255 8 2
255 7 3
255 14 15
255 8 10
255 7 18
255 14 2
255 16 17
255 4 2
255 3 15
256 16 1
256 5 9
256 12 2
256 5 2
256 10 16
256 19 6
256 3 1
256 9 1
256 5 2
256 12 14
256 20 13
256 5 14
256 12 15
256 4 13
257 11 17
257 11 2
257 8 13
257 17 8
257 16 3
257 15 5
257 17 5
257 19 5
257 12 3
257 1 6
257 11 4
257 7 6
257 18 13
257 17 5
258 17 1
258 20 2
258 9 15
258 3 7
258 14 17
258 14 6
258 14 13
258 18 3
258 14 4
258 14 15
259 18 1
259 16 9
259 16 3
259 19 1
259 19 15
259 20 2
259 20 17
259 16 4
259 10 8
259 6 8
260 1 10
260 12 18
260 2 19
260 4 5
260 18 3
260 1 13
260 1 14
260 13 6
260 18 13
260 9 16
261 6 2
261 2 10
261 18 13
261 18 4
261 12 18
261 15 18
261 11 18
261 11 4
261 14 4
261 12 17
261 17 9
261 9 3
261 20 18
261 8 16
262 9 8
262 6 16
262 4 9
262 11 18
262 10 16
262 11 17
262 6 19
262 12 18
262 14 5
262 13 19
263 4 5
263 19 2
263 15 2
263 1 20
263 9 13
263 15 19
263 3 13
263 3 9
263 4 6
263 12 16
263 10 12
263 12 9
264 17 14
264 3 18
264 4 12
264 12 15
264 12 9
264 20 5
264 20 11
264 2 6
264 12 3
264 3 8
264 17 5
264 12 6
264 13 1
264 4 6
264 9 16
264 15 16
264 2 7
264 1 14
264 19 16
264 4 13
265 18 14
265 4 5
265 10 5
265 18 17
265 2 10
265 10 16
265 4 14
265 7 8
265 8 14
265 4 20
266 1 16
266 4 16
266 7 6
266 17 13
266 10 14
266 7 10
266 20 13
266 20 5
266 11 14
266 17 9
266 6 1
266 15 9
266 11 18
266 14 5
266 12 8
266 6 2
266 20 16
266 12 16
267 4 13
267 2 6
267 9 5
267 20 1
267 11 7
267 4 13
267 16 5
267 12 6
267 20 12
267 6 7
268 5 12
268 10 3
268 1 19
268 7 8
268 15 3
268 3 19
268 9 17
268 14 19
268 16 20
268 17 2
269 3 16
269 11 2
269 9 6
269 13 5
269 10 1
269 9 2
269 4 9
269 18 16
269 13 7
269 18 2
269 18 15
269 18 7
269 3 6
269 13 16
269 18 6
269 1 7
269 18 3
269 11 16
269 17 12
269 17 9
270 18 13
270 13 6
270 20 3
270 4 8
270 19 2
270 18 4
270 11 13
270 16 9
270 16 15
270 13 2
271 10 13
271 7 20
271 16 2
271 1 3
271 14 18
271 15 2
271 20 8
271 16 4
271 11 4
271 13 6
272 7 14
272 10 18
272 9 19
272 17 11
272 8 15
272 7 2
272 12 18
272 20 19
272 20 13
272 5 19
273 7 20
273 20 10
273 3 19
273 20 13
273 11 20
273 13 2
273 20 8
273 6 10
273 15 16
273 13 16
274 3 2
274 10 2
274 7 1
274 15 5
274 4 6
274 19 17
274 14 1
274 11 6
274 10 4
274 6 17
275 4 17
275 13 2
275 3 5
275 19 9
275 11 13
275 15 16
275 6 5
275 9 8
275 14 1
275 6 8
276 16 3
276 10 19
276 19 13
276 19 9
276 6 16
276 14 8
276 17 8
276 5 9
276 4 3
276 20 3
276 2 8
276 6 3
276 1 3
276 16 9
276 10 3
276 15 13
276 14 5
276 7 20
276 12 20
277 1 13
277 17 15
277 9 14
277 14 13
277 7 3
277 20 3
277 7 3
277 7 4
277 14 4
277 8 3
277 7 19
277 5 19
277 8 6
277 7 18
277 16 10
277 8 15
277 2 20
277 4 10
277 19 18
278 8 11
278 20 2
278 13 6
278 9 11
278 3 1
278 7 13
278 4 16
278 15 14
278 2 13
278 17 6
279 4 17
279 7 15
279 6 16
279 19 12
279 8 1
279 17 3
279 7 14
279 1 18
279 2 13
279 5 19
280 17 13
280 2 10
280 13 18
280 4 13
280 3 20
280 17 5
280 12 16
280 2 8
280 11 14
280 2 16
281 7 16
281 2 19
281 18 16
281 9 1
281 19 18
281 15 5
281 13 8
281 13 14
281 4 6
281 13 18
282 14 20
282 3 9
282 14 8
282 14 12
282 4 2
282 19 2
282 13 7
282 20 11
282 6 15
282 18 7
283 19 9
283 15 20
283 12 17
283 1 17
283 3 15
283 19 6
283 19 13
283 3 14
283 7 6
283 13 18
284 6 15
284 16 10
284 14 5
284 3 20
284 17 19
284 16 6
284 14 15
284 9 10
284 11 14
284 8 18
285 11 4
285 1 20
285 6 2
285 11 9
285 16 15
285 8 12
285 16 9
285 1 13
285 7 18
285 6 13
286 3 16
286 19 9
286 11 2
286 17 4
286 7 8
286 20 3
286 14 8
286 20 16
286 8 2
286 15 12
287 17 7
287 12 6
287 13 6
287 7 14
287 9 10
287 15 16
287 12 1
287 11 6
287 3 9
287 19 16
288 11 8
288 8 4
288 12 6
288 6 17
288 12 2
288 13 2
288 12 8
288 18 7
288 14 3
288 7 9
289 9 5
289 5 13
289 11 1
289 17 19
289 11 4
289 17 16
289 5 2
289 6 10
289 11 19
289 7 9
290 5 8
290 18 10
290 5 9
290 3 1
290 15 16
290 20 1
290 14 1
290 6 16
290 8 9
290 18 19
291 8 19
291 14 3
291 14 4
291 6 9
291 11 1
291 14 15
291 11 7
291 11 10
291 20 8
291 14 1
292 15 18
292 17 14
292 5 9
292 5 7
292 14 16
292 17 3
292 6 3
292 19 2
292 1 3
292 1 12
293 18 1
293 8 1
293 1 6
293 20 10
293 16 7
293 17 2
293 15 17
293 14 9
293 11 8
293 18 19
294 1 11
294 19 10
294 7 19
294 15 9
294 14 12
294 7 8
294 9 17
294 11 20
294 18 8
294 9 15
294 20 10
294 4 18
294 3 20
294 13 15
294 6 16
294 17 3
294 2 16
294 6 20
294 19 1
294 17 12
295 17 15
295 9 13
295 5 1
295 15 8
295 11 10
295 2 12
295 8 14
295 6 12
295 11 19
295 2 18
296 10 18
296 1 6
296 5 2
296 7 2
296 7 13
296 5 18
296 4 16
296 7 12
296 13 20
296 11 4
297 8 14
297 20 14
297 17 3
297 15 5
297 13 3
297 11 20
297 8 14
297 20 9
297 8 9
297 2 16
298 19 4
298 18 17
298 1 3
298 9 6
298 13 6
298 8 7
298 19 17
298 18 5
298 19 6
298 10 6
298 18 17
298 12 4
299 8 19
299 11 16
299 14 16
299 1 12
299 8 3
299 5 16
299 6 14
299 8 20
299 11 3
299 14 2
300 15 2
300 13 17
300 2 4
300 14 5
300 1 5
300 16 17
300 12 3
300 8 14
300 8 17
300 12 9
301 4 2
301 13 1
301 19 2
301 12 19
301 19 17
301 1 6
301 2 1
301 13 3
301 13 18
301 19 14
302 11 2
302 10 13
302 10 7
302 5 1
302 3 19
302 7 2
302 13 16
302 12 20
302 18 2
302 9 2
302 3 6
302 15 13
303 5 14
303 17 7
303 3 15
303 13 10
303 18 3
303 16 8
303 9 10
303 20 9
303 6 20
303 5 2
304 5 4
304 14 16
304 5 3
304 20 19
304 20 3
304 15 5
304 14 18
304 20 9
304 17 1
304 12 2
304 8 2
304 11 19
304 16 19
304 2 18
305 1 20
305 7 15
305 11 18
305 19 11
305 2 14
305 10 14
305 4 12
305 16 8
305 8 6
305 15 11
306 2 15
306 5 7
306 4 1
306 4 2
306 19 5
306 8 10
306 15 14
306 3 14
306 13 18
306 17 12
307 12 19
307 16 15
307 5 15
307 2 19
307 3 6
307 12 13
307 3 5
307 20 19
307 6 3
307 17 9
307 8 14
307 20 9
307 10 14
307 4 2
307 13 2
307 12 18
307 10 5
307 20 10
307 4 14
307 8 2
307 13 1
307 5 19
307 13 17
307 2 15
307 17 5
307 4 2
307 17 2
307 20 6
308 19 8
308 2 6
308 16 8
308 19 9
308 16 14
308 2 7
308 17 20
308 2 14
308 16 15
308 2 1
309 8 19
309 8 3
309 15 8
309 9 20
309 11 1
309 11 9
309 1 18
309 14 9
309 2 18
309 12 6
309 13 2
309 1 8
309 12 1
309 1 17
309 13 20
309 16 1
309 9 4
309 2 4
309 10 17
309 10 18
310 20 5
310 5 17
310 3 20
310 19 1
310 14 13
310 2 9
310 9 1
310 16 17
310 12 13
310 12 6
311 9 8
311 9 5
311 11 13
311 17 3
311 9 1
311 11 5
311 17 9
311 11 4
311 14 1
311 4 2
312 4 17
312 19 4
312 16 15
312 11 3
312 9 2
312 20 5
312 15 17
312 7 11
312 11 20
312 9 16
312 17 8
312 11 19
312 13 1
312 17 8
312 10 6
312 10 18
312 18 8
312 6 16
312 15 10
312 19 14
313 1 15
313 18 16
313 9 3
313 2 6
313 20 3
313 1 18
313 10 8
313 19 20
313 16 4
313 10 7
314 4 9
314 4 5
314 15 10
314 15 6
314 19 15
314 14 2
314 12 15
314 4 7
314 16 7
314 20 1
315 12 16
315 3 10
315 6 16
315 9 16
315 18 7
315 10 7
315 9 17
315 5 2
315 12 15
315 3 5
316 16 12
316 17 7
316 6 20
316 14 4
316 13 20
316 11 5
316 16 2
316 11 3
316 1 5
316 18 13
317 16 12
317 20 15
317 8 5
317 16 10
317 5 15
317 1 16
317 17 19
317 17 16
317 6 19
317 4 10
318 11 1
318 19 20
318 8 1
318 7 1
318 6 7
318 2 9
318 13 20
318 1 9
318 10 18
318 16 9
319 5 9
319 5 2
319 8 16
319 7 19
319 16 17
319 12 13
319 16 20
319 15 20
319 17 1
319 9 5
319 10 2
319 3 16
319 12 3
319 3 8
319 2 13
319 16 5
319 4 6
319 5 7
319 10 18
319 5 1
320 9 4
320 17 8
320 15 14
320 8 20
320 14 4
320 12 7
320 10 6
320 8 2
320 3 13
320 18 13
321 19 9
321 5 8
321 7 19
321 3 4
321 7 9
321 6 1
321 7 10
321 5 20
321 14 9
321 14 1
321 20 6
321 10 20
321 5 4
321 6 11
321 8 12
321 20 14
321 2 20
321 12 19
321 19 13
321 3 5
322 9 6
322 3 5
322 15 8
322 14 13
322 19 13
322 20 6
322 13 5
322 11 16
322 19 7
322 8 6
323 4 9
323 18 13
323 20 13
323 18 14
323 17 14
323 9 1
323 18 7
323 15 11
323 7 9
323 12 8
324 8 18
324 4 16
324 9 14
324 8 14
324 20 12
324 7 10
324 2 18
324 2 10
324 8 10
324 2 12
324 19 8
324 6 10
324 11 18
324 7 1
324 18 3
324 12 10
324 20 2
324 2 16
324 6 15
324 17 12
324 11 15
324 7 20
324 5 14
325 18 15
325 2 3
325 15 2
325 18 16
325 10 16
325 11 13
325 6 8
325 18 10
325 19 4
325 12 9
326 7 13
326 11 2
326 12 18
326 6 18
326 17 2
326 11 1
326 15 2
326 15 16
326 5 13
326 8 5
327 16 13
327 19 10
327 3 16
327 7 9
327 6 1
327 12 10
327 15 14
327 12 14
327 5 14
327 6 20
328 18 9
328 10 2
328 4 9
328 11 2
328 8 1
328 10 17
328 18 9
328 5 1
328 12 7
328 12 10
329 7 8
329 5 6
329 11 14
329 6 8
329 18 2
329 2 14
329 17 20
329 17 8
329 7 10
329 10 16
329 17 16
329 12 1
329 4 14
329 11 3
329 5 2
329 5 19
329 6 2
329 5 1
329 10 11
329 9 7
330 11 8
330 12 11
330 15 5
330 2 4
330 15 16
330 10 5
330 2 9
330 18 4
330 19 1
330 18 20
331 19 4
331 16 8
331 13 9
331 11 4
331 7 2
331 16 8
331 18 19
331 3 14
331 17 1
331 1 6
331 10 6
331 10 9
331 14 1
331 7 9
331 19 6
332 13 8
332 9 1
332 20 14
332 14 5
332 20 8
332 8 2
332 19 6
332 8 2
332 3 9
332 16 13
333 19 6
333 16 6
333 17 1
333 13 5
333 20 9
333 1 5
333 2 8
333 13 1
333 7 12
333 18 2
334 9 8
334 7 13
334 11 7
334 17 12
334 9 6
334 2 7
334 7 19
334 10 3
334 16 19
334 17 12
335 1 18
335 10 9
335 11 2
335 11 17
335 12 10
335 15 19
335 11 15
335 9 3
335 13 18
335 18 19
336 19 2
336 8 4
336 7 4
336 11 18
336 14 6
336 9 18
336 6 15
336 12 6
336 16 7
336 17 8
337 12 16
337 15 1
337 17 6
337 4 18
337 3 7
337 10 13
337 4 8
337 4 6
337 14 1
337 20 17
338 1 15
338 15 12
338 16 10
338 13 9
338 7 10
338 1 2
338 15 12
338 3 20
338 9 15
338 9 3
338 16 17
338 19 18
339 11 12
339 15 20
339 19 10
339 3 12
339 13 19
339 12 9
339 18 14
339 9 15
339 7 13
339 8 6
339 9 16
339 9 13
339 7 3
339 11 1
339 13 6
339 20 14
339 18 6
339 9 12
339 11 18
339 4 10
340 5 12
340 3 12
340 1 13
340 9 8
340 1 20
340 20 15
340 1 19
340 18 6
340 20 9
340 4 11
340 4 6
340 6 17
340 16 13
340 4 16
340 16 13
340 16 7
340 4 17
340 14 4
340 11 15
340 17 12
341 8 19
341 13 10
341 2 19
341 8 3
341 19 15
341 2 12
341 9 18
341 12 5
341 10 15
341 15 19
342 3 8
342 10 14
342 9 2
342 20 1
342 13 16
342 14 1
342 14 2
342 11 15
342 10 15
342 11 8
343 8 19
343 17 18
343 1 4
343 16 18
343 17 20
343 13 20
343 12 20
343 20 18
343 17 16
343 13 14
344 19 2
344 4 17
344 7 8
344 1 2
344 15 18
344 17 16
344 16 9
344 14 12
344 17 16
344 20 17
345 12 5
345 15 2
345 19 9
345 4 3
345 11 13
345 11 17
345 8 4
345 1 6
345 11 10
345 1 17
346 20 16
346 15 2
346 6 15
346 6 5
346 20 2
346 16 7
346 18 16
346 16 8
346 11 3
346 13 1
347 10 5
347 3 6
347 3 20
347 3 7
347 15 5
347 7 17
347 3 20
347 10 7
347 12 1
347 7 16
347 6 20
348 20 14
348 12 19
348 16 14
348 7 14
348 15 18
348 6 19
348 20 13
348 13 1
348 16 19
348 14 19
349 14 18
349 4 15
349 10 1
349 12 6
349 7 1
349 11 18
349 19 15
349 14 10
349 6 15
349 19 7
350 10 5
350 8 5
350 16 8
350 20 2
350 1 6
350 6 1
350 11 3
350 1 13
350 16 5
350 12 9
351 20 4
351 20 1
351 19 3
351 17 8
351 2 1
351 6 14
351 4 16
351 5 14
351 19 16
351 20 6
352 5 4
352 5 10
352 14 12
352 15 6
352 9 4
352 2 18
352 18 7
352 18 2
352 13 2
352 19 13
353 10 5
353 15 7
353 16 8
353 10 4
353 14 13
353 18 3
353 15 9
353 12 20
353 15 11
353 11 16
354 1 16
354 1 12
354 1 11
354 6 12
354 2 17
354 17 4
354 16 11
354 17 16
354 7 16
354 8 6
354 8 11
355 9 11
355 10 13
355 8 1
355 6 11
355 1 11
355 2 7
355 6 14
355 20 12
355 8 13
355 20 16
356 14 17
356 15 17
356 2 8
356 2 5
356 10 18
356 3 20
356 18 3
356 19 17
356 11 20
356 14 8
356 10 19
357 14 3
357 11 12
357 11 13
357 16 9
357 2 7
357 16 17
357 2 18
357 19 5
357 14 1
357 2 13
358 9 11
358 9 18
358 16 11
358 17 13
358 12 15
358 17 2
358 7 3
358 10 8
358 3 18
358 8 9
359 2 8
359 10 7
359 3 19
359 3 1
359 12 7
359 15 17
359 19 11
359 14 1
359 19 13
359 3 5
360 8 9
360 14 7
360 11 15
360 10 6
360 7 14
360 8 12
360 9 10
360 1 19
360 12 15
360 3 14
361 12 5
361 5 9
361 1 9
361 15 3
361 4 18
361 8 4
361 6 3
361 20 17
361 11 10
361 16 2
361 11 3
361 12 8
361 12 2
362 6 18
362 2 10
362 3 1
362 20 10
362 11 13
362 12 5
362 2 7
362 4 1
362 18 3
362 19 10
363 18 9
363 15 10
363 20 3
363 18 4
363 8 20
363 14 9
363 10 17
363 4 3
363 13 2
363 20 17
364 16 1
364 16 8
364 12 5
364 17 5
364 3 14
364 12 8
364 10 14
364 12 2
364 3 14
364 16 12
365 18 1
365 10 13
365 1 15
365 20 15
365 12 2
365 9 11
365 16 11
365 10 8
365 16 7
365 16 8
366 6 2
366 8 4
366 6 18
366 2 16
366 7 11
366 2 4
366 13 14
366 12 3
366 4 7
366 5 19
367 20 7
367 15 20
367 10 6
367 1 7
367 6 13
367 6 3
367 8 4
367 19 15
367 10 11
367 10 8
367 11 9
367 9 10
367 17 9
367 17 18
367 12 10
368 12 5
368 17 16
368 16 2
368 15 4
368 10 8
368 11 5
368 2 5
368 15 17
368 10 1
368 10 1
369 15 20
369 6 16
369 5 1
369 4 17
369 6 14
369 8 10
369 1 9
369 19 20
369 5 13
369 1 6
370 5 8
370 8 1
370 6 9
370 16 9
370 14 10
370 14 1
370 7 12
370 6 2
370 12 5
370 5 9
370 4 1
370 3 20
370 8 14
370 17 8
370 13 3
370 5 10
370 18 6
370 12 9
370 12 11
370 18 19
371 3 16
371 19 9
371 7 20
371 4 1
371 11 13
371 17 10
371 16 13
371 6 12
371 11 5
371 19 1
371 8 18
372 18 17
372 19 20
372 11 10
372 7 13
372 7 11
372 9 10
372 8 18
372 3 19
372 14 19
372 3 11
372 4 20
372 5 19
372 6 10
372 11 18
372 16 15
372 12 10
372 1 20
372 11 10
372 12 20
373 17 7
373 9 15
373 4 1
373 2 11
373 16 18
373 12 16
373 16 7
373 4 12
373 8 6
373 12 9
374 9 19
374 2 8
374 15 8
374 7 8
374 16 18
374 1 20
374 4 16
374 18 12
374 20 18
374 17 10
375 20 4
375 20 1
375 16 4
375 14 10
375 5 17
375 14 12
375 14 8
375 14 2
375 15 11
375 8 17
376 17 14
376 19 2
376 12 3
376 20 8
376 6 20
376 14 16
376 7 11
376 10 8
376 8 9
376 5 9
376 3 13
376 6 14
376 8 12
376 7 5
376 5 8
376 7 15
376 6 19
376 15 6
376 13 4
376 13 18
377 10 5
377 8 5
377 18 5
377 9 6
377 17 2
377 19 2
377 15 14
377 11 16
377 11 7
377 10 8
378 9 11
378 9 5
378 4 17
378 1 16
378 17 15
378 12 20
378 3 10
378 4 11
378 1 5
378 19 16
379 5 9
379 5 6
379 6 11
379 9 10
379 6 15
379 5 11
379 14 13
379 2 4
379 2 6
379 12 16
379 7 18
379 1 12
379 6 3
379 15 13
379 11 12
379 17 14
379 2 3
379 2 1
379 20 16
380 15 9
380 11 13
380 7 8
380 7 17
380 10 3
380 19 1
380 13 14
380 12 4
380 15 13
380 12 4
381 16 10
381 4 5
381 14 5
381 19 6
381 14 13
381 17 10
381 9 18
381 19 14
381 14 9
381 13 2
382 9 8
382 15 1
382 11 16
382 9 18
382 12 10
382 10 8
382 14 1
382 12 17
382 8 2
382 3 9
383 4 17
383 12 5
383 14 16
383 15 11
383 17 1
383 8 20
383 10 11
383 8 12
383 15 16
383 4 16
384 9 13
384 12 6
384 13 1
384 12 15
384 12 10
384 19 9
384 20 10
384 10 7
384 20 5
384 14 9
384 9 8
384 20 17
384 17 6
384 4 20
384 20 10
384 3 10
384 14 13
384 2 8
384 18 2
384 9 16
385 2 6
385 16 20
385 5 6
385 8 13
385 10 14
385 17 3
385 18 11
385 16 4
385 11 19
385 17 6
386 3 16
386 11 8
386 5 9
386 1 20
386 6 1
386 16 9
386 15 16
386 19 18
386 6 1
386 3 5
387 13 5
387 3 8
387 11 7
387 19 5
387 5 15
387 2 20
387 14 8
387 11 5
387 11 3
387 10 1
388 7 19
388 12 15
388 11 20
388 12 7
388 9 5
388 4 18
388 17 1
388 11 19
388 12 2
388 7 5
388 10 5
388 20 2
388 19 15
388 1 2
388 19 13
388 12 17
389 6 1
389 4 14
389 7 13
389 3 20
389 8 6
389 16 5
389 3 6
389 17 15
389 6 11
389 7 6
390 2 3
390 14 17
390 7 13
390 12 15
390 13 19
390 14 18
390 10 1
390 3 6
390 11 14
390 6 18
390 12 18
390 7 4
390 8 1
390 16 3
390 4 8
390 15 3
